stock_code,focus,detail,label,source,content_uri
088260,"이리츠코크렙은 2018년 6월 27일 코스피 시장에 상장된 부동산 임대 및 공급업체다. (2) 보고자에 대한 구체적인 사항(법인, 기타단체, 법령상조합, 민법상 조합의 경우 기재) (2) 특별관계자에 대한 구체적인 사항(법인, 기타단체, 법령상조합, 민법상 조합의 경우 기재) (2) 집합투자업자에 대한 구체적인 사항 * 보고자 소유분에는 투자일임계약에 의한 소유분 329,765주(0.52%) 포함.","미래에셋자산운용의 3월 31일 기준 보유 주식등의 수는 1183만3326주로, 보유 비율은 18.68%로 보고됐다. 주요 내역을 보면, 보고자 미래에셋자산운용은 1183만3326주, 18.68%를 보유 중이다. 추가로 다른 기재 내역을 보면, 2026년 3월 3일 미래에셋자산운용은 기타로 의결권있는 주식 8만6091주를 매수해 1108만9783주가 됐다.",1,088260|이리츠코크렙,https://www.digitaltoday.co.kr/news/articleView.html?idxno=653014
088260,"2026년 3월 26일에는 ETF 설정으로 1만7872주가 추가됐고, 2026년 3월 27일에는 대여주식상환으로 3만1993주, ETF 설정으로 17만9837주가 각각 증가했다. 세부변동내역에 따르면, 2026년 3월 25일에 대여로 인해 3만6774주가 감소했으며, 같은 날 ETF 설정으로 1만8989주가 증가했다.","이번 보고 기준일인 2026년 3월 27일에 미래에셋자산운용의 이리츠코크렙 주식 보유 비율은 16.91%로, 직전 보고일의 16.57%에서 0.34%포인트 상승했다. 세부변동내역에 따르면, 2026년 3월 25일에 대여로 인해 3만6774주가 감소했으며, 같은 날 ETF 설정으로 1만8989주가 증가했다. 2026년 3월 26일에는 ETF 설정으로 1만7872주가 추가됐고, 2026년 3월 27일에는 대여주식상환으로 3만1993주, ETF 설정으로 17만9837주가 각각 증가했다.",1,088260|이리츠코크렙,https://www.digitaltoday.co.kr/news/articleView.html?idxno=652463
088260,"이번 보고에서는 주식 수가 10만7591주 증가했고, 지분율은 0.17%포인트 상승했다. 세부변동내역에 따르면, 2026년 3월 18일부터 24일까지 주식 증가와 감소가 있었으며, ETF 설정과 대여 등의 사유로 주식 변동이 발생했다.","2026년 3월 17일 기준으로 보유한 주식 수는 1039만885주로, 지분율은 16.4%였다. 이번 보고에서는 주식 수가 10만7591주 증가했고, 지분율은 0.17%포인트 상승했다. 세부변동내역에 따르면, 2026년 3월 18일부터 24일까지 주식 증가와 감소가 있었으며, ETF 설정과 대여 등의 사유로 주식 변동이 발생했다.",1,088260|이리츠코크렙,https://www.digitaltoday.co.kr/news/articleView.html?idxno=645683
088260,"이리츠코크렙은 2018년 6월 27일 코스피에 상장된 부동산 임대 및 공급업체로, 기업 구조조정 부동산 투자사로 알려져 있다. 임원ㆍ주요주주특정증권등소유상황보고서 ※ 교환대상이 주식인 교환사채권 및 기초자산이 주식인 증권예탁증권, 파생결합증권 등에 한하여 분모에서 제외하고 소유비율을 산정","3월 4일부터 3월 10일까지의 세부변동내역에 따르면, 미래에셋자산운용은 장내매수와 ETF설정 등을 통해 주식을 추가로 매수했다. 3월 4일 장내매수로 1만주를 취득했으며, 같은 날 ETF설정을 통해 4만2487주를 추가로 매수했다. 3월 9일에는 대여주식상환으로 11만1958주를 회수했다.",1,088260|이리츠코크렙,https://www.digitaltoday.co.kr/news/articleView.html?idxno=639875
088260,"3월 4일 공시에 따르면, 미래에셋자산운용의 이리츠코크렙 주식 보유 지분율은 15.47%로, 직전 보고일의 15.06%에서 0.41%포인트 증가했다. 3월 3일에는 장내 매도로 2089주가 감소하고, 대여로 1만4364주가 감소했으나, 대여주식 상환으로 1만4364주가 증가했다.","3월 4일 공시에 따르면, 미래에셋자산운용의 이리츠코크렙 주식 보유 지분율은 15.47%로, 직전 보고일의 15.06%에서 0.41%포인트 증가했다. 세부 변동 내역을 보면, 2월 25일 ETF 설정으로 13만5157주가 증가했고, 2월 26일 장내 매도로 2088주가 감소했다. 같은 날 대여주식 상환으로 4만9986주가 증가했다.",0,088260|이리츠코크렙,https://www.digitaltoday.co.kr/news/articleView.html?idxno=636988
094480,"갤럭시아머니트리 관계자는 ""기업 간 거래(B2B) 채널을 중심으로 기프트카드 수요가 지속 확대되고 있으며, 임직원 복지 및 마케팅 프로모션 등 다양한 용도로 활용 범위도 넓어지고 있다""라며 ""향후 주요 이커머스 및 유통 채널과의 협력을 확대해 기프트카드 사업 성장을 이어가겠다""고 밝혔다. 트럼프, ""2주간 쌍방 휴전 합의"" 국회 예결위, 2026년도 추경안 논의 시작 삼성전자...매출 133조 '한국 기업사 신기원'",!AI가 자동 생성한 요약으로 정확하지 않을 수 있어요. 회사에 따르면 이날부터 출시되는 쿠팡 기프트카드는 전국 세븐일레븐 매장에서 구매할 수 있다. 오는 4월 8일부터는 쿠팡이츠 기프트카드도 동일 채널에서 판매될 예정이다.,1,094480|갤럭시아머니트리,https://www.newspim.com/news/view/20260331000857
094480,"갤럭시아머니트리 관계자는 ""기업 간 거래(B2B) 채널을 중심으로 기프트카드 수요가 지속 확대되고 있으며, 임직원 복지 및 마케팅 프로모션 등 다양한 용도로 활용 범위도 넓어지고 있다""라며 ""향후 주요 이커머스 및 유통 채널과의 협력을 확대해 기프트카드 사업 성장을 이어가겠다""고 밝혔다. ◆ 대성하이텍, AI 데이터센터 냉각부품 생산 장비 102대 수주…글로벌 밸류체인 공략 대성하이텍(대표이사 최우각 최호형)은 중국 시장에서",대성하이텍이 AI 데이터센터 시장의 핵심 과제인 냉각 기술 분야에서 대규모 장비 수주에 성공하며 글로벌 AI 인프라 밸류체인에서의 입지를 굳혔다. 의료기기 혁신 기업 딥큐어가 미국심장학회(ACC.26)에서 세계 최초의 복강경 기반 신장신경차단술 기술을 선보이며 글로벌 시장 진출에 속도를 내고 있다. 갤럭시아머니트리가 쿠팡의 첫 오프라인 실물 기프트카드 사업 파트너로 참여해 전국적인 공급에 나선다.,2,094480|갤럭시아머니트리,http://www.thevaluenews.co.kr/news/view.php?idx=197785
094480,서울경제티브이 이정민 기자 갤럭시아머니트리는 쿠팡의 첫 오프라인 실물 기프트카드 사업 파트너로 참여해 전국 세븐일레븐 매장에 기프트카드를 공급한다고 31일 밝혔다. 이번 협력은 쿠팡이 온라인 중심의 서비스...,서울경제티브이 이정민 기자 갤럭시아머니트리는 쿠팡의 첫 오프라인 실물 기프트카드 사업 파트너로 참여해 전국 세븐일레븐 매장에 기프트카드를 공급한다고 31일 밝혔다. 이번 협력은 쿠팡이 온라인 중심의 서비스...,1,094480|갤럭시아머니트리,https://www.sentv.co.kr/article/view/sentv202603310046
094480,"갤럭시아머니트리 관계자는 ""기업 간 거래(B2B) 채널을 중심으로 기프트카드 수요가 지속 확대되고 있으며, 임직원 복지 및 마케팅 프로모션 등 다양한 용도로 활용 범위도 넓어지고 있다""라며 ""향후 주요 이커머스 및 유통 채널과의 협력을 확대해 기프트카드 사업 성장을 이어가겠다""고 밝혔다. 오늘부터 출시되는 쿠팡 기프트카드는 전국 세븐일레븐 매장에서 구매할 수 있다.","오늘부터 출시되는 쿠팡 기프트카드는 전국 세븐일레븐 매장에서 구매할 수 있다. 오는 4월 8일부터는 쿠팡이츠 기프트카드도 동일 채널에서 판매될 예정이다. 갤럭시아머니트리는 구글플레이카드, 대한항공 기프트카드 등 주요 브랜드의 판매시점 활성화형 선불카드(POSA, Point of Sales Activation) 및 기프트카드를 발급·유통해 온 전문 사업자로 전국 약 5만여개 온·오프라인 인프라를 보유하고 있다.",1,094480|갤럭시아머니트리,http://www.popcornnews.net/news/articleView.html?idxno=117038
094480,"갤럭시아머니트리는 쿠팡의 첫 오프라인 실물 기프트카드 사업 파트너로 참여해 전국 세븐일레븐 매장에 기프트카드를 공급한다고 31일 밝혔다. 갤럭시아머니트리 관계자는 ""기업 간 거래(B2B) 채널을 중심으로 기프트카드 수요가 지속 확대되고 있으며, 임직원 복지, 마케팅 프로모션 등 다양한 용도로 활용 범위도 넓어지고 있다""며 ""향후 주요 이커머스 및 유통 채널과의 협력을 확대해 기프트카드 사업 성장을 이어가겠다""고 말했다.",갤럭시아머니트리는 쿠팡의 첫 오프라인 실물 기프트카드 사업 파트너로 참여해 전국 세븐일레븐 매장에 기프트카드를 공급한다고 31일 밝혔다. 회사 측에 따르면 이번 협력은 쿠팡이 온라인 중심의 서비스 구조를 넘어 오프라인 유통 채널로 확장하는 첫 사례다. 이날 출시된 쿠팡 기프트카드는 전국 세븐일레븐 매장에서 구매할 수 있다.,1,094480|갤럭시아머니트리,https://www.widedaily.com/news/articleView.html?idxno=291315
189860,"이 대표는 올해 경영 전략에 대해 “원자재값 상승으로 인한 저성장 기조가 지속되겠지만 매출채권 회수와 유동성 확보를 통한 재무 건전성 강화, 성과주의·책임경영 문화 정착, AI·데이터센터 수요 확대에 발맞춘 신시장 개척과 차별화된 제품·영업 전략으로 수익성을 반드시 회복하겠다”고 강조했다. 서전기전이 관세전쟁·환율 급등이라는 이중고 속에서도 당기순이익 흑자 전환과 투자주의환기종목 해제를 이뤄내며, AI·데이터센터 시장 공략을","서전기전이 관세전쟁·환율 급등이라는 이중고 속에서도 당기순이익 흑자 전환과 투자주의환기종목 해제를 이뤄내며, AI·데이터센터 시장 공략을 통한 수익성 회복에 본격 시동을 걸었다. 서전기전(대표 이상권)은 27일 경기도 이천 본사에서 제34기 정기주주총회를 열고 재무제표 승인, 정관 변경, 이사 보수한도 승인, 이상권 대표이사 재선임 등 5개 안건을 모두 원안대로 가결했다. 출석 의결권의 100%가 찬성하며 전 안건이 이견 없이 처리됐다.",0,189860|서전기전,https://www.electimes.com/news/articleView.html?idxno=366494
189860,"글로벌 인공지능(AI) 데이터센터 증설에 따른 전력망 교체 수요라는 강력한 호재에도 불구하고, 국내 전기장비 업종이 23일 그간 가파른 상승에 따른 피로감을 이기지 못하고 6% 넘게 급락했다. 전력 설비 담당 애널리스트는 ""변압기와 전선 섹터는 이미 향후 3~4년치 수주 물량을 확보한 상태라 실적 우려는 크지 않다""면서도 ""다만 주가가 단기간에 실적 기대치를 선반영해 급등했기 때문에 기관과 외국인의 차익 실현 물량이 지수를 끌","글로벌 인공지능(AI) 데이터센터 증설에 따른 전력망 교체 수요라는 강력한 호재에도 불구하고, 국내 전기장비 업종이 23일 그간 가파른 상승에 따른 피로감을 이기지 못하고 6% 넘게 급락했다. 전선주의 원가와 직결되는 국제 구리 가격이 하락세로 돌아서고, 미국 대선을 앞둔 에너지 정책 불확실성이 차익 실현 욕구를 자극했다. 업황의 펀더멘털은 견고하지만 시장의 눈높이가 너무 높아진 탓에 작은 변수에도 민감하게 반응하며 매물이 쏟아졌다.",1,189860|서전기전,https://www.pinpointnews.co.kr/news/articleView.html?idxno=439169
189860,특히 당기순이익은 69억3862만원으로 전년 10억8331만원 대비 크게 증가했다. 실적을 보면 매출액은 681억6757만원으로 전년 633억3566만원 대비 증가했다.,20일 오전 9시30분 기준 서전기전은 전 거래일 대비 29.92% 오른 6210원에 거래되며 상한가를 나타냈다. 주가 강세는 투자주의 환기종목에서 중견기업부로 소속부가 변경된 데 따른 투자심리 개선과 실적 개선 기대감이 반영된 것으로 풀이된다. 한국거래소 코스닥시장본부는 전날 서전기전의 소속부를 변경한다고 공시했으며 적용일은 20일이다.,2,189860|서전기전,http://www.seoulwire.com/news/articleView.html?idxno=712270
189860,"[중앙이코노미뉴스 김영진] 25일 KRX 마감 기준, 네이버페이 증권에 따르면 서전기전이 장 마감 기준 지난 종가 대비 1.20% 상승한 6,720원에 거래를 마쳤다. 수익성 지표를 살펴보면 서전기전의 PER은 3.07배로, 동일업종 PER인 59.63배와 비교할 때 현저히 낮은 수준을 나타낸다.","[중앙이코노미뉴스 김영진] 25일 KRX 마감 기준, 네이버페이 증권에 따르면 서전기전이 장 마감 기준 지난 종가 대비 1.20% 상승한 6,720원에 거래를 마쳤다. 하루 동안의 주가 변동폭은 저가 6,360원에서 고가 7,100원 사이로 740원을 기록했다. 시가는 6,670원에 형성되었으며, 장 마감 현재가는 고가와 저가의 중간 범위에서 종가를 형성했다.",1,189860|서전기전,https://www.joongangenews.com/news/articleView.html?idxno=505911
189860,"[중앙이코노미뉴스 김영진] 24일 오후 3시 6분 기준, 네이버페이 증권에 따르면 서전기전 주가는 지난 종가 7,150원 대비 9.65% 하락한 6,460원에 거래되고 있다. 동일업종 등락률이 1.61% 상승한 것과 비교하면, 서전기전은 9.65% 하락하며 대조적인 움직임을 보였다.","[중앙이코노미뉴스 김영진] 24일 오후 3시 6분 기준, 네이버페이 증권에 따르면 서전기전 주가는 지난 종가 7,150원 대비 9.65% 하락한 6,460원에 거래되고 있다. 서전기전은 7,500원에서 시가가 형성되었으며, 장중 고가는 7,580원, 저가는 6,270원을 기록했다. 현재까지의 변동폭은 1,310원이다.",1,189860|서전기전,https://www.joongangenews.com/news/articleView.html?idxno=505449
146320,"3월 23일 공시에 따르면, 김진철 이사는 비씨엔씨의 보통주 1000주를 장내에서 매도했으며, 매도 단가는 1만6500원이었다. 최근 실적에 따르면, 비씨엔씨는 2024년 12월 결산 기준으로 자산총계 1618억원, 부채총계 886억원, 자본총계 732억원을 기록했다.","3월 23일 공시에 따르면, 김진철 이사는 비씨엔씨의 보통주 1000주를 장내에서 매도했으며, 매도 단가는 1만6500원이었다. 비씨엔씨의 주가는 2026년 3월 23일 장마감 기준으로 1만5180원으로 전일 대비 1080원 하락하며 -6.64%의 변동을 보였다. 최근 실적에 따르면, 비씨엔씨는 2024년 12월 결산 기준으로 자산총계 1618억원, 부채총계 886억원, 자본총계 732억원을 기록했다.",1,146320|비씨엔씨,https://www.digitaltoday.co.kr/news/articleView.html?idxno=644369
146320,"최근 실적(2024년 12월 연결 기준)에서 자산총계는 1618억원, 부채총계는 886억원, 자본총계는 732억원이다. 같은 기간 매출액은 774억원, 영업손실은 21억원, 당기순손실은 23억원을 기록했다.","투자 목적은 반도체 소재 공장 신증축 및 설비투자다. 투자기간은 2025년 9월 24일부터 2026년 12월 31일까지로 제시됐다. 이사회 결의일은 2026년 1월 23일이며, 사외이사 2명이 참석했고 감사도 참석했다.",0,146320|비씨엔씨,https://www.digitaltoday.co.kr/news/articleView.html?idxno=642355
146320,"같은 기간 영업이익은 39억2746만6183원으로 2024년 영업손실 20억6246만9600원에서 흑자전환했다. 비씨엔씨의 2025년 연결 기준 매출액은 875억8380만4218원으로, 2024년 773억7362만8222원 대비 13.2% 증가했다.","비씨엔씨의 2025년 연결 기준 매출액은 875억8380만4218원으로, 2024년 773억7362만8222원 대비 13.2% 증가했다. 같은 기간 영업이익은 39억2746만6183원으로 2024년 영업손실 20억6246만9600원에서 흑자전환했다. 2025년 당기순이익은 11억5056만7650원으로, 2024년 당기순손실 22억6989만3948원에서 흑자전환했다.",0,146320|비씨엔씨,https://www.digitaltoday.co.kr/news/articleView.html?idxno=634179
146320,"[CBC뉴스] 비씨엔씨가 2025사업연도 연결 기준 실적에서 매출 증가와 함께 영업이익 및 당기순이익 흑자전환에 성공했다.25일 공시에 따르면 2025년 1월 1일부터 2025년 12월 31일까지 연결 기준 매출액은 87,583,804,218원으로 전년(77,373,628,222원) 대비 10,210,175,996원(13.2%) 증가했다.영업이익은 3,927,466,183원으로 전년 영업손실 2,062,469,600원에서 흑자","[CBC뉴스] 비씨엔씨가 2025사업연도 연결 기준 실적에서 매출 증가와 함께 영업이익 및 당기순이익 흑자전환에 성공했다.25일 공시에 따르면 2025년 1월 1일부터 2025년 12월 31일까지 연결 기준 매출액은 87,583,804,218원으로 전년(77,373,628,222원) 대비 10,210,175,996원(13.2%) 증가했다.영업이익은 3,927,466,183원으로 전년 영업손실 2,062,469,600원에서 흑자로 전환했다. 영업이익 증감금액은 5,989,935,783원이다.법인세비용차감전계속사업이익은 -420,599",0,146320|비씨엔씨,https://www.cbci.co.kr/news/articleView.html?idxno=557644
146320,"연결 매출액은 875억8400만원, 영업이익은 39억2700만원, 당기순이익은 11억5100만원, 주당순이익은 90원으로 기재됐고, 회계감사인의견은 별도와 연결 모두 적정으로 표시됐다. 같은 기준 매출액은 851억5900만원, 영업이익은 41억6600만원, 당기순이익은 10억1100만원이며, 주당순이익은 80원으로 적혔다.","비씨엔씨는 2026년 3월 24일 정기주주총회를 열고 제23기 재무제표 승인 안건을 가결했다. 의결권 있는 발행주식 총수 기준 찬성률은 52.5%였고, 의결권 행사 주식 수 기준 찬성률은 100%였다. 재무제표 승인과 함께 정관 일부 변경 안건도 가결됐다.",1,146320|비씨엔씨,https://www.digitaltoday.co.kr/news/articleView.html?idxno=645066
082210,"한국거래소 공시에 따르면 이번에 추가되는 주식수는 1,770,956주이며, 상장 주식의 액면가는 500원이다. 발행내역에 따르면 이번 추가상장은 제38회 차 국내사모 전환사채 전환에 따른 것으로, 발행/전환/행사가액은 1,694원이다.","한국거래소 공시에 따르면 이번에 추가되는 주식수는 1,770,956주이며, 상장 주식의 액면가는 500원이다. 추가상장 후 옵트론텍의 상장주식 총수는 34,963,330주가 되며, 배당기산일은 2026년 1월 1일로 결정됐다. 회사 측은 추가사유가 국내사모 전환사채 전환임을 밝혔다. 상장일은 2026년 4월 9일이다. 발행내역에 따르면 이번 추가상장은 제38회 차 국내사모 전환사채 전환에 따른 것으로, 발행/전환/행사가액은 1,694원이다. 기타 세부사항에 대한 별도 변경사항은 없다고 밝혔다.",0,082210|옵트론텍,https://www.topstarnews.net/news/articleView.html?idxno=16026937
082210,올해 상반기부터는 광학식 손떨림 보정(OIS) 신규 라인을 가동해 연간 최대 1500억원 규모 생산 능력을 확보했다. 북미 완성차 업체 대상으로 자율주행차(FSD)용 전장 렌즈를 월 15만개 규모로 양산 공급하고 있다.,"옵트론텍이 투자주의 환기종목에서 해제됐다고 24일 밝혔다. 옵트론텍은 매년 재무제표 감사의견을 유지해왔으나, 2024년 내부회계관리제도 감사 결과 중요한 취약점이 지적되며 투자주의 환기종목으로 지정됐다. 지난해 회계연도 감사에서 해당 취약점이 해소된 것으로 확인되면서 환기 종목 지정 사유가 소멸됐다.",1,082210|옵트론텍,https://www.thelec.kr/news/articleView.html?idxno=53966
082210,이어 올 상반기부터는 핵심 신성장 동력인 광학식 손떨림 보정(OIS) 신규 라인 가동을 본격화하며 연간 최대 1500억원 이상의 생산 능력을 확보해 모바일 부문 수익성을 극대화하고 있다. 지난 1월부터 북미 글로벌 완성차 업체를 대상으로 자율주행차(FSD)용 전장 렌즈를 월 15만개 규모로 양산 공급하며 안정적인 캐시카우를 확보했다.,옵트론텍은 내부회계관리제도 취약점이 해소되면서 환기종목 지정 사유가 소멸됐다고 24일 밝혔다. 앞서 회사는 2024년 내부회계 감사에서 중대한 미비점이 지적돼 환기종목으로 지정된 바 있다. 이후 외부 전문기관과 협업해 내부통제 체계를 정비하고 운영 안정성을 확보했다.,1,082210|옵트론텍,https://daily.hankooki.com/news/articleView.html?idxno=1351009
